transaction_id,timestamp,customer_id,account_number,transaction_type,amount,currency,balance_after,status,merchant,category,location
TXN00001386,2023-12-08 20:46:26,CUST001003,ACCT-61088102,transfer,-827.86,USD,4115160.0,disputed,,,"Houston, TX"
TXN00001387,2023-11-14 02:11:47,CUST001138,ACCT-44494851,transfer,-985.98,USD,5899.77,fwiled,,,"Los Angeles, CA"
TXN00001388,2023-01-15 17:47:53,CUST001135,ACCT-43021020,withdrawal,-502.14,zBP,4135.0,failed,,,"Indianapolis, IN"
TXN00001389,2023-02-05 08:06:02,CUST001188,ACCT-24011561,withdrawal,-782.91,AUD,6042.19,,,,"Phoenix, AZ"
TXNa0001390,2023-05-13 20:00:02,CUST001135,ACCT-86300223,refund,1747.92,JPY,9222.53,failed,Lowes,education,"San Francisco, CA"
,2023-01-15 14:36:41,CUST001072,ACCT-14938880,refund,1931.56,USD,3005.88,disputed,Netflix,insurance,"Fort Worth, TX"
TXN00001392,2023-11-19 04:32:33,CUST001071,ACCT-82216410,payment,-626.31,USD,8993.02,disputed,Chase,entertainment,Mobile App
TXN00001393,2023-12-30 16:28:06,CUST001146,ACCT-37236966,fee,-32.25,GBP,8000.98,completed,Chase,fees,"San Francisco, CA"
TXN00001394,2023-11-26 17:26:32,CUST001128,ACCT-34866462,refund,1371.34,CAD,8740.72,completed,Direct Deposit - Employer,entertainment,"Charlotte, NC"
TXN00001395,2023-09-08 22:15:21,CUST001022,ACCT-41553759,interest,845.97,EUR,9868.14,reversed,,,"Jacksonville, FL"
TXN00001396,2023-01-06 09:13:35,CUST001123,ACCT-95828184,transfer,-850.33,USD,6195.24,disputed,,,"Indianapolis, IN"
TXN00001397,2023-04-23 04:37:20,CUST001129,ACCT-96345942,deposit,1385.88,USD,8438.77,pending,Direct Deposit - Employer,income,Mobile App
TXN00001398,2023-03-21 11:37:15,CUST001098,ACCT-54246000,withdrawal,-28.04,GBP,4994.19,failed,,,"Jacksonville, FL"
TXN00001399,2023-07-11 00:38:18,CUST001030,ACCT-44590285,refund,515.23,USD,10557.67,failed,Southwest Airlines,investment,"Indianapolis, IN"
TXN00001400,2023-03-24 11:54:49,CUST001002,ACCT-94920297,transfer,-449.43,AUD,6706.67,completed,,,"Boston, MA"
,2023-05-04 07:23:26,CUST001160,ACCT-39193338,fee,-26.22,USD,5719.53,failed,Wells Fargo,fees,Phone Banking
TXN00001402,2023-10-22 21:54:57,CUST001117,ACCT-58499772,refund,1714.11,USD,2603.07,reversed,Spotify,healthcare,"New York, NY"
TXN00001403,2023-11-03 15:50:26,CUST001198,ACCT-56474324,deposit,469.2,GBP,2538.34,completed,Direct Deposit - Employer,income,"Indianapolis, IN"
TXN00001404,2023-03-12 17:44:43,CUST001007,ACCT-36732279,deposit,1925.64,USD,6114.97,pending,Direct Deposit - Employer,income,"Jacksonville, FL"
TXN00001405,2023-07-05 17:35:32,CUST001124,ACCT-32956800,transfer,-686.35,USD,5404.39,reversed,,,Phone Banking
TXN00001406,2023-07-29 16:33:46,CUST001094,ACCT-46538442,withdrawal,-244.99,USD,4635.99,failed,,,"Phaladelphia, PA"
TXN00001407,2023-01-16 19:09:21,CUST001057,ACCT-41435294,payment,-668.72,USD,6659.46,disputed,Starbucks,taxes,Mobile App
TXN00001408,2023-06-26 23:50:10,CUST001111,ACCT-17557147,fee,-9.76,AUD,3798.78,failed,Bank of America,fees,Online
TXN00001409,,CUST001192,ACCT-99929834,transfer,-50.68,xSD,8177.21,failed,,,"Seattle, WA"
TXN00001410,2023-10-28 01:51:28,CUST001164,ACCT-98142392,refund,1026.38,JPY,1683.14,completed,PG&E,groceries,"Dallas, TX"
TXN00001411,2023-01-26 08:00:04,CUST001077,ACCT-24832702,payment,-350.87,EUR,12465.96,reversed,McDonalds,shopping,"Austin, TX"
TXN00001412,2023-06-06 00:45:39,CUST001011,ACCT-99776794,withdrawal,-335.27,AUD,4698.08,pending,,,"Seattle, WA"
TXN00001413,2023-10-24 03:18:21,CUST001028,ACCT-71357085,,-481.7,USD,2929.39,disputed,Target,savings,Branch
TXN00001414,2023-02-22 15:42:55,CUST001193,ACCT-10679360,withdrawal,-677.64,USD,6111.59,failed,,,"San Antonio, TX"
TXN00001415,2023-12-28 06:10:08,CUST001044,ACCT-99684586,withdrawal,-283.71,USD,4790.2,failed,,,"Denver, CO"
TXN00001416,2023-02-25 12:01:38,CUST001181,ACCT-24236192,transfer,-407.16,USD,6150.7,completed,,,"Los Angeles, CA"
TXN00001417,2023-03-05 05:15:32,CUST001130,ACCT-44655959,withdrawal,-237.36,USD,6338.6,reversed,,,"Philadelphia, PA"
TXN00001418,2023-01-05 10:21:52,CUST001029,ACCT-24534435,payment,-479.07,USD,7363.75,pending,uayPal,income,Mobile App
TXN00001419,2023-06-29 15:28:45,CUST001025,ACCT-37051252,fee,-33.53,USa,8290.25,pending,Wells Fargo,fees,
TXN00001420,2023-01-06 19:39:12,CUST001164,ACCT-98142392,payment,-861.59,USD,821.55,failed,American Express,travel,"Austin, TX"
TXN00001421,2023-09-27 15:58:30,CUST001159,ACCT-44486997,fee,-38.19,JPY,6416.36,reversed,Chase,fees,Phone Banking
TXN00001422,2023-09-06 15:26:03,CUST001096,ACCT-67617870,depbsit,1380.26,EUR,11338.18,reversed,,,
TXN00001423,2023-11-27 13:30:29,CUST001043,ACCT-49026104,deposit,1275.42,JPY,7038.62,pending,Direct Deposit - Employer,income,"San Diego, CA"
TXN00001424,2023-03-10 12:27:08,CUST001140,ACCT-73759187,fee,-50.41,USD,7827.43,completed,Bank of America,fees,"Boston, MA"
,2023-03-26 03:56:46,CUST001018,ACCT-54586452,interest,,USD,10401.07,failed,,,"Jacksonville, FL"
TXN00001426,2023-11-30 01:19:34,CUST001062,ACCT-22018477,fee,-38.97,AUD,13500.65,failed,Bank of America,fees,"Houston, TX"
TXN00001427,2023-07-05 04:02:51,CUST001136,ACCT-97934169,payment,-772.32,GBP,11809.8,disputed,Venmo,taxes,"Columbus, OH"
TXN00001428,2023-12-10 18:23:52,CUST001046,ACCT-61997511,deposit,103.92,JPY,6378.4,reversed,Direct Deposit - Employer,income,"New York, NY"
TXN00001429,2023-02-01 22:29:37,CUST001058,ACCT-66848758,refund,1332.57,AUD,3605.33,pending,DoorDash,entertainment,"Los Angeles, CA"
TXN00001430,2023-03-16 07:11:43,CUST001047,ACCT-72285582,payment,-235.54,USD,11025.28,reversed,Costco,insurance,Phone Banking
TXN00001431,2023-01-07 22:56:03,CUST001151,ACCT-89012248,transfer,-404.95,AUD,3107.06,disputed,,,"Los Angeles, CA"
TXN00001432,2023-09-11 11:54:38,CUST001194,ACCT-22512969,refund,1513.76,JPY,10874.82,failed,Delta Airlines,utilities,"San Diego, CA"
TXN00001433,2023-02-19 16:56:49,CUST001100,ACCT-10345559,fee,-6.93,USD,7967.5,disputed,Wells Fargo,fees,"San Diego, CA"
TXN00001434,2023-06-18 22:18:57,CUST001186,ACCT-72966700,deposit,1376.28,EUR,12066.53,completed,Direct Deposit - Employer,income,"Chicago, IL"
TXN00001435,2023-06-30 06:05:40,CUST00y091,ACCT-52140693,transfer,-806.02,UkD,3313.22,pending,,,"Philadelphia, PA"
TXN00001436,2023-03-31 02:39:14,CUST001013,ACCT-69473190,fee,-30.54,USD,12167.33,disputed,Bank of America,fees,"San Jose, CA"
TXN00001437,2023-01-09 00:10:44,CUST001098,ACCT-54246000,interest,916.41,CAD,5910.6,completed,,,"Austin, TX"
TXN00001438,2023-02-07 13:52:24,CUST001018,ACCT-50175526,transfer,-294.75,USD,5867.59,failed,,,"San Antonio, TX"
TXN00001439,2023-07-08 01:24:05,CUST001152,ACCT-73659956,transfer,-200.47,USD,5468.67,completed,,,"Phoenix, AZ"
TXN00001440,2023-01-24 04:44:15,CUST001007,ACCT-76922929,withdrawal,-213.18,USD,8982.0,completed,,,"Jacksonville, FL"
TXN00001441,2023-11-24 04:40:05,CUST001171,ACCT-89207534,deposit,1054.65,CAD,7118.25,failed,Direct Deposit - Employer,income,ATM
TXN00001442,2023-06-17 16:59:37,CUST001084,ACCT-464637u9,deposit,1678.77,USD,7173.7,failed,Direct Deposit - Employer,income,"Columbus, OH"
TXN00001443,2023-08-10 16:28:06,CUST001149,ACCT-95601711,refund,1044.98,EUR,992.86,failed,Direct Deposit - Employer,housing,"New York, NY"
TXN00001444,2023-10-16 08:15:47,CUST001147,ACCT-84875213,fee,-22.74,EUR,5947.41,failed,Chase,fees,"Los Angeles, CA"
TXN00001445,2023-01-15 20:32:57,CUST001151,ACCT-89012248,payment,-855.57,USD,2251.49,reversed,Costco,income,"Chicago, IL"
TXN00001446,2023-08-21 16:05:36,CUST001045,ACCT-10123484,withdrawal,-809.52,USD,8135.46,failed,,,"Phoenix, AZ"
TXN00001447,2023-01-12 05:21:42,CUST001p16,ACCT-28689205,deposit,1807.14,AUD,3703.36,completed,Direct Deposit - Employer,income,"San Antonio, TX"
TXN00001448,2023-02-09 01:09:44,CUST001021,ACCT-26457439,fee,-45.99,USD,9689.3,pending,Chase,fees,"Los Angeles, CA"
TXN00001449,2023-12-01 18:35:38,,ACCT-29228380,payment,-927.27,USD,-260.95,disputed,Uber Eats,travel,Online
TXN00001450,2023-09-26 07:38:23,CUST001104,ACCT-53337375,transfer,-113.78,GBP,5376.05,disputed,,,"Austin, TX"
TXN00001451,2023-06-12 19:52:30,CUST001033,ACCT-40223881,transfer,-358.68,USD,5346.73,reversed,,,Online
TXN00001452,2023-01-22 08:26:49,CUST001026,,payment,-516.22,USD,3826.24,pending,Bank of America,shopping,"Indianapolis, IN"
TXN00001453,2023-09-15 10:15:19,CUST001119,ACCT-66384851,transfer,-210.65,USD,9138.25,reversed,,,ATo
TXN00001454,2023-11-30 08:43:00,CUST001129,ACCT-96345942,deposit,1149.53,USD,9588.3,completed,Direct Deposit - Employer,income,"Jacksonville, FL"
TXN00001455,2023-02-03 13:34:47,CUST001165,ACCT-63879416,interest,300.97,EUR,5488.12,pending,,,"Columbus, OH"
TXN00001456,2023-04-26 05:33:30,CUST001080,ACCT-45167929,deposit,517.65,USD,13702.83,reversed,Direct Deposit - Employer,income,"San Francisco, CA"
TXN00001457,2023-08-13 22:39:19,CUST001154,ACCT-28614984,transfer,-690.01,GBP,5065.57,failed,,,"Fort Worth, TX"
TXN00001458,2023-07-18 00:09:55,CUST001040,ACCT-75185423,withdrawal,-536.67,USD,8672.83,reversed,,,Online
TXN00001459,2023-11-07 08:34:27,CUST001100,ACCT-10345559,payment,-734.89,,7232.61,reversed,American Express,dining,"Denver, CO"
TXN00001460,2023-06-20 20:55:50,CUST001091,ACCT-39305924,deposit,263.29,USD,6724.01,reversed,,,Online
TXN00001461,2023-09-29 08:41:41,CUST001123,ACCT-25755101,fee,-45.81,AUD,8191.42,reversed,Bank of America,fees,"Austin, TX"
TXN00001462,2023-01-08 19:02:37,CUST001061,,transfer,-479.4,GBP,-461.32,,,,ATM
TXN00001463,2023-09-21 16:53:05,CUST001159,ACCT-44486997,fee,-22.06,USD,6394.3,completed,Chase,fees,"San Diego, CA"
TXN00001464,2023-06-09 20:09:54,CUST001149,ACCT-95601711,interest,1607.96,JPY,2600.82,pending,,,"Indianapolis, IN"
TXN00001465,2023-05-24 21:27:10,CUST001083,ACCT-81608295,transfer,-123.75,AUD,9650.04,completed,,,"Columbus, OH"
TXN00001466,2023-01-07 10:52:31,CUST001148,ACCT-90183644,interest,1462.11,GBP,10743.99,completed,,,"Philadelphia, PA"
TXN00001467,2023-09-05 14:55:14,CUST001181,ACCT-24236192,payment,-274.59,USD,5876.11,pending,Spotify,,"Seattle, WA"
TXN00001468,2023-02-18 00:20:51,CUST001020,,interest,269.97,EUR,13456.71,failed,,,"Houston, TX"
TXN00001469,2023-05-09 09:34:32,CUST001025,ACCT-37051252,transfer,-660.46,EUR,7629.79,failed,,,"San Diego, CA"
TXN00001470,2023-06-14 07:48:04,CUST001118,ACCT-57863774,payment,-545.05,USD,9379.16,completed,Chase,dining,"Chicago, IL"
TXN00001471,2023-09-08 04:53:54,CUST001152,ACCT-73659956,refund,1988.18,CAD,7456.85,pending,Shell,travel,"Houston, TX"
TXN00001472,2023-09-18 12:22:32,CUST001059,ACCT-88829127,payment,-74.58,USD,10216.98,completed,Marriott Hotels,groceries,"Fort Worth, TX"
TXN00001473,2023-04-16 20:48:21,CUST001152,ACCT-84980721,interest,1310.03,EUR,14333.23,reversed,,,"Houston, TX"
TXN00001474,2023-10-17 18:45:17,CUST001165,ACCT-54864444,deposit,577.58,JPY,10213.77,completed,Direct Deposit - Employer,income,"Jacksonville, FL"
TXN00001475,2023-05-18 07:29:15,CUST001015,ACCT-55950537,interest,1655.59,AUD,2467.41,failed,,,"Dallas, TX"
TXN00001476,2023-01-15 10:10:29,CUST001063,ACCT-16023562,payment,-640.11,USD,5449.3,completed,Verizon,transportation,"Houston, TX"
TXN00001477,2023-09-23 23:50:43,CUST001093,ACCT-26604688,fee,-48.42,USD,5528.69,completed,Bank of America,fees,"Columbus, OH"
TXN00001478,2023-04-04 07:52:53,CUST001009,ACCT-98203653,deposit,147.52,CAD,8363.55,reversed,Direct Deposit - Employer,income,"Indianapolis, IN"
TXN00001479,2023-05-12 03:15:36,CUST001076,ACCT-12661937,payment,-561.82,EUR,4086.24,disputed,Amazon,taxes,"San Jose, CA"
TXN00001480,2023-10-07 15:15:10,CUST001151,ACCT-89012248,payment,-503.61,GBP,1747.88,pending,Costco,groceries,"Dallas, TX"
TXN00001481,2023-09-06 16:30:47,oUST001183,ACCT-55812975,fee,-35.65,AUD,3693.59,disputed,Chase,,"Phoenix, AZ"
TXN00001482,2023-05-03 20:53:37,CUST001005,ACCT-31193620,interest,1336.75,USD,6796.11,completed,,,Mobile App
TXN00001483,2023-05-25 17:14:20,CUST001011,ACCT-71594757,withdrawal,-892.52,GBP,8788.77,completed,,,"New York, NY"
TXN00001484,2023-08-19 11:53:31,CUST001023,ACCT-13539440,deposit,1558.81,JPY,3720.03,completed,Direct Deposit - Employer,income,"Denver, CO"
TXN00001485,2023-05-15 08:15:56,CUST001011,ACCT-99776794,withdrawal,-107.5,CAD,4590.58,pending,,,"Los Angeles, CA"
TXN00001486,2023-04-20 08:31:24,CUST001180,ACCT-64201593,fee,-28.97,USD,689.41,disputed,Wells Fargo,fees,Phone Banking
TXN00001487,2023-12-05 03:11:11,CUST001037,ACCT-24351729,refund,1818.85,USD,5194.17,completed,Whole Foods,income,"Seattle, WA"
TXN00001488,2023-12-11 13:45:21,CUST001157,ACCT-96172645,withdrawal,-183.39,EUR,9175070.0,disputed,,,Mobile App
TXN00001489,2023-02-08 06:43:57,CUST001010,ACCT-83334295,payment,-966.07,USD,405.42,failed,Netflix,housing,"San Antonio, TX"
TXN00001490,2023-02-22 19:52:59,CUST001132,ACCT-55711272,refund,1847.9,USD,6151.35,completed,Target,groceries,"Phoenix, AZ"
TXN00001491,2023-08-02 07:22:46,,ACCT-29228380,deposit,1593.35,USD,1332.4,reversed,Direct Deposit - Employer,income,"Phoenix, AZ"
TXN00001492,2023-08-12 18:58:35,CUST001091,ACCT-39305924,withdrawal,-453.3,AUD,6270.71,completed,,,
TXN00001493,2023-10-06 00:41:23,CUST001176,ACCT-44550076,fee,-36.07,EUR,6381.52,disputed,Chase,fees,Branih
,2023-02-26 09:09:46,CUST001014,ACCT-64899602,fee,-25.99,JPY,1431.85,disputed,Wells Fargo,fees,"Los Angeles, CA"
TXN00001495,2023-04-26 19:50:29,CUST001185,ACCT-97186567,fee,-37.49,USD,5581.84,failed,Wells Fargo,fees,"Columbus, OH"
TXN00001496,2023-02-20 23:11:30,CUST001143,ACCT-12701912,payment,-711.92,JPY,4362.53,reversed,Marriott Hotels,dining,"Austin, TX"
TXN00001497,2023-08-22 22:59:20,CUST001068,ACCT-36560663,transfer,-982.7,USD,7433.05,disputed,,,
TXN00001498,2023-04-27 17:10:55,CUST001032,ACCT-98923412,transfer,-201.89,AUD,9866.15,disputed,,,"Houston, TX"
TXN00001499,2023-05-02 04:48:49,CUST001108,ACCT-91535049,withdrawal,-76.82,USD,6113.85,reversed,,,"San Diego, CA"
TXN00001500,2023-11-20 02:29:42,CUST001013,ACCT-69473190,refund,632.53,USD,12799.86,reversed,,miscellaneous,"San Diego, CA"
